"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Category__c"
"a2379000000cDuUAAU","false","CLA-BD-0008969","2024-08-26T16:48:43.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Rough Carpentry Labor","","61.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDc5IAG",""
"a2379000000cDuVAAU","false","CLA-BD-0008970","2024-08-26T16:48:43.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Rough Carpentry Material","","62.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDc6IAG",""
"a2379000000cDuWAAU","false","CLA-BD-0008971","2024-08-26T16:48:43.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Sheet Metal","","63.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDc7IAG",""
"a2379000000cDuXAAU","false","CLA-BD-0008972","2024-08-26T16:48:43.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Insulation","","64.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDc8IAG",""
"a2379000000cDuYAAU","false","CLA-BD-0008973","2024-08-26T16:48:43.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Glass & Glazing","","65.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDc9IAG",""
"a2379000000cDuZAAU","false","CLA-BD-0008974","2024-08-26T16:48:43.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Drywall & Metal Studs","","66.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcAIAW",""
"a2379000000cDuaAAE","false","CLA-BD-0008975","2024-08-26T16:48:43.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Acoustic Tile","","67.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcBIAW",""
"a2379000000cDubAAE","false","CLA-BD-0008976","2024-08-26T16:48:43.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Painting","","68.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcCIAW",""
"a2379000000cDucAAE","false","CLA-BD-0008977","2024-08-26T16:48:43.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Ceramic tile","","69.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcDIAW",""
"a2379000000cDudAAE","false","CLA-BD-0008978","2024-08-26T16:48:43.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","EIFS / Lath & Plaster","","70.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcEIAW",""
"a2379000000cDueAAE","false","CLA-BD-0008979","2024-08-26T16:48:43.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Misc. S.S.","","71.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcFIAW",""
"a2379000000cDufAAE","false","CLA-BD-0008980","2024-08-26T16:48:43.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Toilet accessories","","72.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcGIAW",""
"a2379000000cDugAAE","false","CLA-BD-0008981","2024-08-26T16:48:43.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","GC Installed Items","","73.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcHIAW",""
"a2379000000cDuhAAE","false","CLA-BD-0008982","2024-08-26T16:48:43.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","H.V.A.C. System","","74.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcIIAW",""
"a2379000000cDuiAAE","false","CLA-BD-0008983","2024-08-26T16:48:43.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","TABC - Air Balance (Required)","","75.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcJIAW",""
"a2379000000cDujAAE","false","CLA-BD-0008984","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Plumbing","","76.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcKIAW",""
"a2379000000cDukAAE","false","CLA-BD-0008985","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Fire Sprinkler (if required)","","77.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcLIAW",""
"a2379000000cDulAAE","false","CLA-BD-0008986","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Metal Fab","","78.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcMIAW",""
"a2379000000cDumAAE","false","CLA-BD-0008987","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Electrical Material","","82.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcNIAW",""
"a2379000000cDunAAE","false","CLA-BD-0008988","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Cedar brackets","","79.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcOIAW",""
"a2379000000cDuoAAE","false","CLA-BD-0008989","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Termite Treat","","80.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcPIAW",""
"a2379000000cDupAAE","false","CLA-BD-0008990","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Electrical Labor","","81.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcQIAW",""
"a2379000000cDuqAAE","false","CLA-BD-0008991","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Power Management System","","83.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcRIAW",""
"a2379000000cDurAAE","false","CLA-BD-0008992","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","F.R.P. and marlite","","86.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcSIAW",""
"a2379000000cDusAAE","false","CLA-BD-0008993","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Gas to Property Line","","1.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcTIAW",""
"a2379000000cDutAAE","false","CLA-BD-0008994","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Water to Property line","","2.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcUIAW",""
"a2379000000cDuuAAE","false","CLA-BD-0008995","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Sewer to Property Line","","3.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcVIAW",""
"a2379000000cDuvAAE","false","CLA-BD-0008996","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","New electric service","","4.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcWIAW",""
"a2379000000cDuwAAE","false","CLA-BD-0008997","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Power pole - new or relocate","","5.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcXIAW",""
"a2379000000cDuxAAE","false","CLA-BD-0008998","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Street light - new or relocate","","6.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcYIAW",""
"a2379000000cDuyAAE","false","CLA-BD-0008999","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Telephone Pole","","7.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcZIAW",""
"a2379000000cDuzAAE","false","CLA-BD-0009000","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Off site fire hydrant","","8.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcaIAG",""
"a2379000000cDv0AAE","false","CLA-BD-0009001","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Traffic signals - new or relocate","","9.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcbIAG",""
"a2379000000cDv1AAE","false","CLA-BD-0009002","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Offsite Demolition","","10.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDccIAG",""
"a2379000000cDv2AAE","false","CLA-BD-0009003","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","New Curb & Gutter","","11.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcdIAG",""
"a2379000000cDv3AAE","false","CLA-BD-0009004","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","New sidewalk","","12.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDceIAG",""
"a2379000000cDv4AAE","false","CLA-BD-0009005","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","New approaches","","13.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcfIAG",""
"a2379000000cDv5AAE","false","CLA-BD-0009006","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Street paving and markings","","14.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcgIAG",""
"a2379000000cDv6AAE","false","CLA-BD-0009007","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Temp sidewalk","","15.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDchIAG",""
"a2379000000cDv7AAE","false","CLA-BD-0009008","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Storm Drain","","16.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDciIAG",""
"a2379000000cDv8AAE","false","CLA-BD-0009009","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Relocate Transformer","","17.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcjIAG",""
"a2379000000cDv9AAE","false","CLA-BD-0009010","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Survey","","18.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDckIAG",""
"a2379000000cDvAAAU","false","CLA-BD-0009011","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Soils","","20.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDclIAG",""
"a2379000000cDvBAAU","false","CLA-BD-0009012","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Landscaping w/ Irrigation (Required)","","36.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcmIAG",""
"a2379000000cDvCAAU","false","CLA-BD-0009013","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Bollard w/ Covers","","37.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcnIAG",""
"a2379000000cDvDAAU","false","CLA-BD-0009014","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Fire Sprinkler Service","","38.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcoIAG",""
"a2379000000cDvEAAU","false","CLA-BD-0009015","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Erosion & Dust Control","","39.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcpIAG",""
"a2379000000cDvFAAU","false","CLA-BD-0009016","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Fire Hydrant","","40.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcqIAG",""
"a2379000000cDvGAAU","false","CLA-BD-0009017","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Dumpster Approach","","41.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcrIAG",""
"a2379000000cDvHAAU","false","CLA-BD-0009018","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Wheel stops","","42.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcsIAG",""
"a2379000000cDvIAAU","false","CLA-BD-0009019","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Preasure Washing","","43.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDctIAG",""
"a2379000000cDvJAAU","false","CLA-BD-0009020","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Service Yard Conc/CMU","","44.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcuIAG",""
"a2379000000cDvKAAU","false","CLA-BD-0009021","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Barricades/Signs","","45.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcvIAG",""
"a2379000000cDvLAAU","false","CLA-BD-0009022","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Signage","","46.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcwIAG",""
"a2379000000cDvMAAU","false","CLA-BD-0009023","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Misc.","","47.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcxIAG",""
"a2379000000cDvNAAU","false","CLA-BD-0009024","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Building Demolition","","48.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDcyIAG",""
"a2379000000cDvOAAU","false","CLA-BD-0009025","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Building Concrete Material","","49.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDczIAG",""
"a2379000000cDvPAAU","false","CLA-BD-0009026","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Building Concrete Labor","","50.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDd0IAG",""
"a2379000000cDvQAAU","false","CLA-BD-0009027","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Concrete Foundation( Include building slab)","","51.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDd1IAG",""
"a2379000000cDvRAAU","false","CLA-BD-0009028","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Masonry/Building","","52.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDd2IAG",""
"a2379000000cDvSAAU","false","CLA-BD-0009029","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Structural Steel","","53.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDd3IAG",""
"a2379000000cDvTAAU","false","CLA-BD-0009030","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Finish Lumber & Doors","","54.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDd4IAG",""
"a2379000000cDvUAAU","false","CLA-BD-0009031","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Metal Doors & Frames","","55.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDd5IAG",""
"a2379000000cDvVAAU","false","CLA-BD-0009032","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Wood Doors","","56.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDd6IAG",""
"a2379000000cDvWAAU","false","CLA-BD-0009033","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Finish Hardware","","57.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDd7IAG",""
"a2379000000cDvXAAU","false","CLA-BD-0009034","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Framing Labor","","58.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDd8IAG",""
"a2379000000cDvYAAU","false","CLA-BD-0009035","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Misc.","","92.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDd9IAG",""
"a2379000000cDvZAAU","false","CLA-BD-0009036","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Grade fill / cut","","21.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDdAIAW",""
"a2379000000cDvaAAE","false","CLA-BD-0009037","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Site Demolition","","22.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDdBIAW",""
"a2379000000cDvbAAE","false","CLA-BD-0009038","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Retaining wall","","23.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDdCIAW",""
"a2379000000cDvcAAE","false","CLA-BD-0009039","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Trash Enclosure","","24.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDdDIAW",""
"a2379000000cDvdAAE","false","CLA-BD-0009040","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Concrete slabs/curbs (do not include in building slab)","","25.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDdEIAW",""
"a2379000000cDveAAE","false","CLA-BD-0009041","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Storm Drain","","26.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDdFIAW",""
"a2379000000cDvfAAE","false","CLA-BD-0009042","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Concrete Sidewalks","","27.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDdGIAW",""
"a2379000000cDvgAAE","false","CLA-BD-0009043","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Concrete light bases","","28.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDdHIAW",""
"a2379000000cDvhAAE","false","CLA-BD-0009044","2024-08-26T16:48:44.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:56.000Z","","","","a2579000000V1IdAAK","0.0","Electrical site work/labor","","29.0","","","0.0","0.0","0.0","0.0","","","a23Hu000004TDdIIAW",""
